Price,Close,High,Low,Open,Volume
Ticker,VDE,VDE,VDE,VDE,VDE
Date,,,,,
2016-01-04,60.45602798461914,60.921577506055506,59.415814558643625,60.29599429604013,772400
2016-01-05,60.67424774169922,60.68879373405199,59.655856233601,60.39054816784146,424200
2016-01-06,58.317413330078125,59.357626885819194,57.880961293008106,59.3212591201068,770500
2016-01-07,56.862552642822266,58.48470546676442,56.600680388286435,57.26263679552622,992500
2016-01-08,56.14240646362305,57.342653366515066,55.89508020221997,57.342653366515066,814600
2016-01-11,54.86942672729492,56.418833167079036,54.19292422968453,56.382465406864746,856500
2016-01-12,55.000362396240234,55.924185634526225,53.516421267594026,55.764157501354035,973400
2016-01-13,53.858306884765625,56.20060580115555,53.32728656684997,55.72050478360544,1430300
2016-01-14,56.20062255859375,56.69526971668632,53.574628821486144,54.33841855470979,1009000
2016-01-15,54.60755920410156,55.03674099050299,53.567345714768706,54.018349269162194,927400
2016-01-19,53.25455093383789,55.196765867036945,52.425290500566646,54.99308864480023,891000
2016-01-20,51.71968460083008,52.52712317616292,49.930227786515715,52.3743652767469,1299100
2016-01-21,53.38548278808594,54.01106594878211,51.3705269447652,51.6323992236514,1067300
2016-01-22,55.73506546020508,56.15696592532233,54.42570387939039,55.47319314404214,918700
2016-01-25,53.0799674987793,55.93873527977445,53.04359419032728,54.7675857849019,1031100
2016-01-26,55.20402908325195,55.20402908325195,53.35637740925044,54.04743131299093,642900
2016-01-27,54.8912467956543,56.41883142210571,54.2074685472344,55.080378012197876,670300
2016-01-28,56.629783630371094,57.48086576850791,55.545926748048444,57.24809102432209,768000
2016-01-29,58.179195404052734,58.237384927611615,56.48430135390164,56.81891470096272,704300
2016-02-01,57.00804901123047,57.49542028996039,56.22243212773905,57.22627222345278,494400
2016-02-02,55.131309509277344,56.62979693003577,54.88398316373907,55.851455676076235,458100
2016-02-03,57.20445251464844,57.24082582622102,54.02561710587501,56.244255916886736,720500
2016-02-04,57.306297302246094,58.39743016953879,57.008057204409575,57.429957695256626,568900
2016-02-05,56.08422088623047,56.7098040917793,55.55320606859662,56.600689709455565,492600
2016-02-08,55.89508819580078,56.193333796352746,54.13472877969585,54.81850704454151,572600
2016-02-09,54.56391525268555,55.53865788083244,53.647362155478326,55.189498496040976,541600
2016-02-10,54.26567840576172,55.59686195639434,53.78558278655327,54.50572899026057,710700
2016-02-11,54.025634765625,54.38934580108705,52.51987130080372,53.196374048754734,674100
2016-02-12,55.41500473022461,55.669601304408054,54.243854939191664,54.811243175883085,469300
2016-02-16,55.90963363647461,56.54249252845823,55.116741078716686,56.28789048756971,5786700
2016-02-17,57.66999053955078,57.968236095543446,56.346083289316226,56.957120393155975,741700
2016-02-18,57.12442398071289,58.3246708697779,56.78981067190582,58.21555650717434,543600
2016-02-19,56.84801483154297,56.862560825649496,55.77870389660659,56.60068853342883,434600
2016-02-22,58.244651794433594,58.52107002588765,57.70636132274439,57.975503783695586,515100
2016-02-23,56.32429504394531,58.004638367311294,56.18608306503977,57.830058612234524,545500
2016-02-24,56.86983871459961,56.95713133185197,55.08765745655515,55.284058908137816,856300
2016-02-25,56.978965759277344,57.04443107442173,55.75689659514469,56.69527162740631,663800
2016-02-26,57.40086364746094,58.10645821455828,57.2044566304986,57.99007359877085,489700
2016-02-29,56.89165496826172,57.82275392957102,56.71707530046312,57.69181779127518,495400
2016-03-01,58.07735824584961,58.23012171923055,56.54977346013504,57.44450478379278,389500
2016-03-02,59.750423431396484,59.786796739621366,57.46631952952253,57.757289345958654,394000
2016-03-03,60.96521759033203,61.08160773900049,59.5467473396086,59.64858594479963,356900
2016-03-04,61.823577880859375,62.84924529358767,60.68152586479187,61.46714274903636,509100
2016-03-07,63.474822998046875,63.55483983394887,61.707187936390255,61.874491829794444,354800
2016-03-08,60.274166107177734,63.140209552346846,60.223246807126955,63.045641173832905,444700
2016-03-09,61.49623107910156,62.26729630385474,60.4996613538777,61.35074340947739,217100
2016-03-10,61.34349822998047,61.459882863403216,60.15052660100297,61.33622245608236,257800
2016-03-11,62.98745346069336,63.28569907425192,62.194566331592405,62.36187579404031,258000
2016-03-14,62.46371841430664,62.74013672892763,61.77266430307145,62.7255907333322,262100
2016-03-15,62.16548156738281,62.180033114823274,60.98705596522232,62.0927404795483,230900
2016-03-16,63.46754455566406,63.58393469381874,62.29639515197198,62.58008917648996,291100
2016-03-17,64.48593139648438,65.01694610145388,63.44571819863578,64.01310620659196,469600
2016-03-18,64.50775909423828,65.22063482995168,63.91854927018692,65.1697099811696,398200
2016-03-21,64.24022674560547,64.70934708100475,63.56586696251345,64.31352574944495,209000
2016-03-22,64.01298522949219,64.50409460763527,63.668473829424705,63.668473829424705,194700
2016-03-23,62.275794982910156,63.80043915652942,62.246474257376335,63.61718881621047,253100
2016-03-24,62.664268493652344,62.66426849365235,61.029679015326636,61.30821744683975,244000
2016-03-28,62.371070861816406,62.83286520757185,61.80666238543868,62.83286520757185,228000
2016-03-29,62.62028121948242,62.722900921215114,61.190931379381105,61.62339932348969,418900
2016-03-30,62.81820297241211,63.587856498383765,62.42971321653605,63.287323310717795,268600
2016-03-31,62.906150817871094,63.40459176293866,62.568971000965725,62.6642591256278,210100
2016-04-01,61.9092903137207,62.13651893152273,61.491479788405506,61.84332287978704,248500
2016-04-04,61.418174743652344,62.532334170953625,61.26424515390152,61.850642792139574,318100
2016-04-05,60.978363037109375,61.41816257675282,60.72180817932568,61.39617343862383,241500
2016-04-06,62.41506576538086,62.451712477287536,61.02236208872838,61.52080322798222,345900
2016-04-07,62.004554748535156,62.57630025232649,61.46213554952469,61.997228764694015,203600
2016-04-08,63.46323776245117,63.77842846501719,63.045427351361774,63.221346052779765,198600
2016-04-11,63.28732681274414,64.18158925473479,63.280000826558286,63.90305078606387,238000
2016-04-12,65.50100708007812,65.81619791312845,63.492584763064656,63.70515584510855,356500
2016-04-13,65.69156646728516,65.94078417923203,64.94390214673437,65.66224574958169,318200
2016-04-14,65.75752258300781,65.95543599539276,65.34704379043772,65.86747385740455,295600
2016-04-15,64.9145736694336,65.48631361542033,64.72399741567429,65.40568864181718,212100
2016-04-18,65.99211120605469,66.12405167386925,63.29466599145672,63.58053607299549,372500
2016-04-19,67.45808410644531,67.50939395501112,66.09470173900621,66.4905229675228,281600
2016-04-20,68.13245391845703,68.66021563552417,66.91567493064552,67.08426206160286,287300
2016-04-21,67.75129699707031,68.54293958683095,67.61935656544354,68.22774886640893,210900
2016-04-22,68.90213012695312,69.13669034624422,67.89059022982714,67.89059022982714,401200
2016-04-25,67.9931869506836,68.79948708192485,67.50207193930554,68.79948708192485,252600
2016-04-26,69.0780258178711,69.12200968904067,68.09580697531054,68.45497596779187,234500
2016-04-27,70.50738525390625,70.69063554880269,69.23929075258664,69.58380220176876,386000
2016-04-28,69.43717956542969,70.785898572991,69.19528791982796,70.07488678629376,235100
2016-04-29,69.37124633789062,70.3607970279583,68.29373347381562,69.63512726755619,264000
2016-05-02,69.18797302246094,69.41520157272794,68.25706409092925,69.2979243053611,390400
2016-05-03,67.27485656738281,68.45498907528639,66.90102434881338,68.33038019988192,251400
2016-05-04,66.2926254272461,67.88323657174381,65.90413571468126,67.1502354258162,277700
2016-05-05,66.7544174194336,67.85391919240703,66.19000896994352,67.39213046100606,196500
2016-05-06,66.67378997802734,67.56072077886007,66.15335978542412,66.32927851151474,163500
2016-05-09,65.47900390625,66.30729331690671,64.63605133867219,66.30729331690671,268000
2016-05-10,66.82771301269531,66.83504459000088,65.80884186906411,65.845494163237,165100
2016-05-11,67.02562713623047,67.66333455943746,66.0287451220061,66.68111569997359,264400
