Price,Close,High,Low,Open,Volume
Ticker,SUSA,SUSA,SUSA,SUSA,SUSA
Date,,,,,
2016-01-04,35.96001052856445,36.01710961791058,35.67890164841368,36.01710961791058,22200
2016-01-05,36.12253189086914,36.17963434280673,35.92487832160958,36.05225633220816,24600
2016-01-06,35.54274368286133,35.76236024543623,35.38461948972078,35.52078403725352,22400
2016-01-07,34.89706039428711,35.18256251356034,34.787252144649855,35.046401356356334,15000
2016-01-08,34.435874938964844,35.01126921473144,34.42708840055537,34.971739845136426,28800
2016-01-11,34.3699836730957,34.62034635941874,34.11962098677266,34.62034635941874,40400
2016-01-12,34.61595153808594,34.76089923184491,34.25578061337329,34.69940688014386,22400
2016-01-13,33.807762145996094,34.78285987294227,33.78140924021321,34.78285987294227,18400
2016-01-14,34.29532241821289,34.55007842913377,33.73310456727214,33.9351513980113,21400
2016-01-15,33.623294830322266,33.733103104293164,33.37293209971192,33.517876474530745,119400
2016-01-19,33.68915939331055,33.983447959579266,33.39048091117155,33.983447959579266,41400
2016-01-20,33.311431884765625,33.500302224532966,32.49006825107681,33.14452453725951,26800
2016-01-21,33.399269104003906,33.61009901299692,33.32899023361891,33.40366237117321,45400
2016-01-22,33.90439987182617,33.92635951346308,33.72431271455964,33.7858050728745,17000
2016-01-25,33.381710052490234,33.79898008771354,33.33339415143296,33.77262717843941,36200
2016-01-26,33.78141784667969,33.83851694078357,33.526661855602406,33.526661855602406,15800
2016-01-27,33.48712158203125,34.05373253047836,33.37292341958334,33.77262369031445,73800
2016-01-28,33.636470794677734,33.77263198006219,33.33779215980544,33.77263198006219,44000
2016-01-29,34.44026565551758,34.45344211107263,33.80337571133744,33.80337571133744,41800
2016-02-01,34.55885696411133,34.66866522806045,34.19429272354049,34.34363370507408,31600
2016-02-02,33.91316604614258,34.3655753201202,33.86485016726336,34.3655753201202,27800
2016-02-03,34.12839889526367,34.25577685297069,33.5266518980909,34.167931603350006,27200
2016-02-04,34.273338317871094,34.51930763842884,34.02297573056605,34.11082431010858,95800
