Price,Close,High,Low,Open,Volume
Ticker,ERTH,ERTH,ERTH,ERTH,ERTH
Date,,,,,
2016-01-04,23.39102554321289,23.423412613362405,20.241455553296166,23.423412613362405,3900
2016-01-05,23.35863494873047,23.35863494873047,23.204799487502317,23.30195913256751,3700
2016-01-06,22.89712905883789,22.969998403218536,22.799969418230333,22.880935528019947,1700
2016-01-07,22.208927154541016,22.427535263598696,22.16844331343739,22.37085788605362,1700
2016-01-08,22.038896560668945,22.508498274342845,22.038896560668945,22.508498274342845,4100
2016-01-11,21.73122787475586,22.14415377367543,21.73122787475586,22.14415377367543,2900
2016-01-12,22.006505966186523,22.02269949775977,21.779801157061584,21.99031243461328,23600
2016-01-13,21.310203552246094,21.820289082463944,21.310203552246094,21.820289082463944,5100
2016-01-14,21.49642562866211,21.682648197308595,21.33449490743541,21.33449490743541,1700
2016-01-15,20.864892959594727,20.97824461762868,20.79202359534418,20.816312353894016,3700
2016-01-19,21.0349178314209,21.204946841633017,20.83250329906858,21.059208131251296,5400
2016-01-20,20.79202651977539,20.79202651977539,20.200976299322612,20.68677007025322,6100
2016-01-21,20.95395851135254,20.994442357544404,20.719158380643023,20.816316522901847,4500
2016-01-22,21.302108764648438,21.302108764648438,21.26162646865326,21.26972323671242,700
2016-01-25,20.96204376220703,21.23732758784335,20.96204376220703,21.23732758784335,4900
2016-01-26,21.431650161743164,21.520713050288215,21.07540169616361,21.07540169616361,1900
2016-01-27,21.26972007751465,21.917445983034167,21.188753953249616,21.520713672865917,11600
2016-01-28,21.277816772460938,21.39116841946868,21.277816772460938,21.39116841946868,2000
2016-01-29,21.77170753479004,21.77170753479004,21.666452652967017,21.666452652967017,600
2016-02-01,21.79599380493164,21.812187335848332,21.634061584364943,21.690738942573365,2400
2016-02-02,21.302108764648438,21.48023457334866,21.302108764648438,21.447847501112037,1300
2016-02-03,21.642166137695312,21.642166137695312,21.642166137695312,21.642166137695312,300
2016-02-04,21.94173812866211,21.94173812866211,21.909351058512552,21.909351058512552,400
2016-02-05,21.545005798339844,21.88506231361614,21.545005798339844,21.868868778531432,3900
2016-02-08,20.99443817138672,21.229238255278585,20.897278504200088,21.229238255278585,5600
2016-02-09,21.213043212890625,21.213043212890625,21.002531917851524,21.204946446431396,700
2016-02-10,21.221139907836914,21.32639633481161,21.213044685116156,21.25352697592156,1200
2016-02-11,21.075403213500977,21.075403213500977,20.800119305724596,20.832504830245114,1400
2016-02-12,21.11588478088379,21.213044439713332,21.002533132499643,21.002533132499643,3900
2016-02-16,21.763612747192383,21.88506271827279,21.57739172317654,21.57739172317654,6600
2016-02-17,22.403244018554688,22.403244018554688,22.26560205318118,22.289892356823763,9000
2016-02-18,22.314178466796875,22.459917182747642,22.25750264266055,22.38704782477226,7100
2016-02-19,22.21702003479004,22.24940555770485,22.03889425370731,22.111763610641088,4700
2016-02-22,22.50040626525879,22.50040626525879,22.37085950863168,22.37085950863168,5700
2016-02-23,22.330371856689453,22.54897992920641,22.330371856689453,22.54897992920641,1400
2016-02-24,22.152252197265625,22.152252197265625,21.86077470699612,21.86077470699612,800
2016-02-25,22.403244018554688,22.42753432219727,22.289892356823763,22.370856947031243,2800
2016-02-26,22.508499145507812,22.565176521260806,22.508499145507812,22.565176521260806,900
2016-02-29,22.605653762817383,22.79997151762495,22.573266698199333,22.573266698199333,14900
2016-03-01,23.15622329711914,23.15622329711914,22.759490990678298,22.759490990678298,1300
2016-03-02,23.059062957763672,23.11573877924963,23.002387136277715,23.01048390281861,3100
2016-03-03,23.261478424072266,23.318154247837995,23.107644486508256,23.107644486508256,6300
2016-03-04,23.439607620239258,23.625828652390513,23.285772115970545,23.32625441189887,7000
2016-03-07,23.488182067871094,23.642017541905147,23.43960301344466,23.43960301344466,1400
2016-03-08,23.18051528930664,23.496283060626684,23.13193622614224,23.496283060626684,21200
2016-03-09,23.301958084106445,23.350537132303163,23.269571022441898,23.301958084106445,1600
2016-03-10,23.15622329711914,23.512473313957997,23.04287010649293,23.512473313957997,3000
2016-03-11,23.57724952697754,23.64202212687443,23.46389631893253,23.46389631893253,7700
2016-03-14,23.57724952697754,23.609635054775687,23.52866891882942,23.52866891882942,5900
2016-03-15,23.463895797729492,23.471992565574325,23.399123199271394,23.399123199271394,1600
2016-03-16,23.714887619018555,23.812045730834825,23.52866507348674,23.52866507348674,900
2016-03-17,24.152097702026367,24.16829123240615,23.706786426682726,23.706786426682726,61200
2016-03-18,24.176393508911133,24.2978419258451,24.152103207804178,24.152103207804178,1700
2016-03-21,24.079233169555664,24.168296060135138,24.079233169555664,24.168296060135138,1400
2016-03-22,24.071136474609375,24.152102598623305,23.893012237219022,24.095426775103665,9900
2016-03-23,23.86872100830078,24.038750016546437,23.86872100830078,24.038750016546437,2200
2016-03-24,23.61772918701172,23.63392272125386,23.52866629298038,23.60153565276958,1400
2016-03-28,23.82823944091797,23.82823944091797,23.658210427528257,23.658210427528257,600
2016-03-29,24.233068466186523,24.241165232932268,23.747273271544326,23.747273271544326,7500
2016-03-30,24.451679229736328,24.451679229736328,24.322134036130617,24.322134036130617,600
2016-03-31,24.40309715270996,24.40309715270996,24.370711628411232,24.370711628411232,1200
2016-04-01,24.176393508911133,24.176393508911133,24.046848324941514,24.046848324941514,1200
2016-04-04,24.12781524658203,24.233071683952737,24.111623255240858,24.233071683952737,1900
2016-04-05,23.82013702392578,23.828233788766646,23.67439834539021,23.67439834539021,3100
2016-04-06,23.876811981201172,23.876811981201172,23.658203971201278,23.69868779396048,2300
2016-04-07,23.585342407226562,23.585342407226562,23.439605230164666,23.47199075474494,25300
2016-04-08,23.82013702392578,23.9334886430979,23.67439834539021,23.67439834539021,2300
2016-04-11,24.014467239379883,24.014467239379883,23.69870096782652,23.820149415016214,2300
2016-04-12,23.779659271240234,23.92539643322155,23.747272205710864,23.771562504857894,5200
2016-04-13,24.233068466186523,24.233068466186523,23.65821038164149,23.65821038164149,2400
2016-04-14,24.289743423461914,24.289743423461914,23.982074019590193,23.982074019590193,3500
2016-04-15,23.957788467407227,24.28974823642769,23.949691699345678,24.046851371783653,2300
2016-04-18,24.014467239379883,24.014467239379883,24.014467239379883,24.014467239379883,700
2016-04-19,24.621706008911133,24.710768906065585,24.289746266808784,24.289746266808784,8200
2016-04-20,24.419288635253906,24.61360639762061,24.354516047798338,24.524545055056894,4400
2016-04-21,24.621706008911133,24.645996311126115,24.395001154472745,24.411194689282734,7000
2016-04-22,24.654096603393555,24.654096603393555,24.354522343779767,24.354522343779767,800
